"OTU"	"Sample"	"Abundance"	"perc_SWHC"	"soil_type"	"block"	"product_name"	"cog_access"	"cog_name"	"cog_function"	"cog_category"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"gene_id_1450204"	"DL_5_1"	679.41003383934	"5"	"DL"	"1"	"TrxA"	"COG0526"	"TrxA"	"Thiol-disulfide isomerase and thioredoxins"	"Posttranslational modification, protein turnover, chaperones / Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_1760890"	"DL_5_1"	679.41003383934	"5"	"DL"	"1"	"COG0863"	"COG0863"	"COG0863"	"DNA modification methylase"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_2456493"	"DL_5_1"	679.41003383934	"5"	"DL"	"1"	"COG0863"	"COG0863"	"COG0863"	"DNA modification methylase"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptosporangiaceae"	"Streptosporangium"	"Streptosporangium roseum"
"gene_id_2456505"	"DL_5_1"	679.41003383934	"5"	"DL"	"1"	"dnaQ"	"COG0847"	"DnaQ"	"DNA polymerase III, epsilon subunit and related 3'-5' exonucleases"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptosporangiaceae"	"Streptosporangium"	"Streptosporangium roseum"
"gene_id_4353012"	"DL_5_1"	679.41003383934	"5"	"DL"	"1"	"pdxT, pdx2"	"COG0311"	"PDX2"	"Predicted glutamine amidotransferase involved in pyridoxine biosynthesis"	"Coenzyme metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Kitasatospora"	"Kitasatospora setae"
"gene_id_4700349"	"DL_5_1"	679.41003383934	"5"	"DL"	"1"	"gmhA, lpcA"	"COG0279"	"GmhA"	"Phosphoheptose isomerase"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces rubrolavendulae"
"gene_id_8062435"	"DL_5_1"	679.41003383934	"5"	"DL"	"1"	"XerC"	"COG0582"	"XerC"	"Integrase"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Kibdelosporangium"	"Kibdelosporangium phytohabitans"
"gene_id_9336094"	"DL_5_1"	679.41003383934	"5"	"DL"	"1"	"Tra8"	"COG2826"	"Tra8"	"Transposase and inactivated derivatives, IS30 family"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Cellulomonadaceae"	"Cellulomonas"	"Cellulomonas flavigena"
"gene_id_1472345"	"IR_50_3"	673.053344524121	"50"	"IR"	"3"	"RPR2, RPP21"	"COG2206"	"COG2206"	"c-di-GMP phosphodiesterase class II (HD-GYP domain)"	"Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_1891778"	"IR_50_5"	668.961657860348	"50"	"IR"	"5"	"Ttg2C"	"COG1463"	"Ttg2C"	"ABC-type transport system involved in resistance to organic solvents, periplasmic component"	"Secondary metabolites biosynthesis, transport, and catabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_12652408"	"DL_5_4"	668.548013062162	"5"	"DL"	"4"	"ftsK, spoIIIE"	"COG1674"	"FtsK"	"DNA segregation ATPase FtsK/SpoIIIE and related proteins"	"Cell division and chromosome partitioning"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardiaceae"	"Nocardia"	"Nocardia farcinica"
"gene_id_1760887"	"DL_5_4"	668.548013062162	"5"	"DL"	"4"	"COG4422"	"COG4422"	"COG4422"	"Bacteriophage protein gp37"	"Function unknown"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_2456578"	"DL_5_4"	668.548013062162	"5"	"DL"	"4"	"COG5323"	"COG5323"	"COG5323"	"Uncharacterized conserved protein"	"Function unknown"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptosporangiaceae"	"Streptosporangium"	"Streptosporangium roseum"
"gene_id_7297244"	"DL_5_4"	668.548013062162	"5"	"DL"	"4"	"AppF"	"COG4608"	"AppF"	"ABC-type oligopeptide transport system, ATPase component"	"Amino acid transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_11171295"	"IR_5_3"	667.59972424146	"5"	"IR"	"3"	"dapA"	"COG0329"	"DapA"	"Dihydrodipicolinate synthase/N-acetylneuraminate lyase"	"Amino acid transport and metabolism / Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_12636869"	"IR_5_3"	667.59972424146	"5"	"IR"	"3"	"RfaG"	"COG0438"	"RfaG"	"Glycosyltransferase"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Kineosporiaceae"	"Kineococcus"	"Kineococcus radiotolerans"
"gene_id_12652398"	"IR_5_3"	667.59972424146	"5"	"IR"	"3"	"xerC"	"COG4974"	"XerD"	"Site-specific recombinase XerD"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardiaceae"	"Nocardia"	"Nocardia farcinica"
"gene_id_1760894"	"IR_5_3"	667.59972424146	"5"	"IR"	"3"	"DNMT1, dcm"	"COG0270"	"Dcm"	"Site-specific DNA methylase"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_307710"	"IR_5_3"	667.59972424146	"5"	"IR"	"3"	"COG3464"	"COG3464"	"COG3464"	"Transposase and inactivated derivatives"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces cattleya"
"gene_id_4300419"	"IR_5_3"	667.59972424146	"5"	"IR"	"3"	"AprE"	"COG1404"	"AprE"	"Subtilisin-like serine proteases"	"Posttranslational modification, protein turnover, chaperones"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces incarnatus"
"gene_id_10291635"	"IR_5_1"	658.898410932732	"5"	"IR"	"1"	"srtA"	"COG3764"	"SrtA"	"Sortase (surface protein transpeptidase)"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_4354803"	"IR_5_1"	658.898410932732	"5"	"IR"	"1"	"COG3953"	"COG3953"	"COG3953"	"SLT domain proteins"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces autolyticus"
"gene_id_664795"	"IR_5_1"	658.898410932732	"5"	"IR"	"1"	"CsgD"	"COG2771"	"CsgD"	"DNA-binding HTH domain-containing proteins"	"Transcription"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"Pseudomonas citronellolis"
"gene_id_8435090"	"IR_5_1"	658.898410932732	"5"	"IR"	"1"	"COG3429"	"COG3429"	"COG3429"	"Glucose-6-P dehydrogenase subunit"	"Carbohydrate transport and metabolism"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"Sorangium"	"Sorangium cellulosum"
"gene_id_11678071"	"IR_5_4"	649.998288047292	"5"	"IR"	"4"	"COG5412"	"COG5412"	"COG5412"	"Phage-related protein"	"Function unknown"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces cattleya"
"gene_id_10596419"	"DL_5_2"	638.699525540656	"5"	"DL"	"2"	"htpX"	"COG0501"	"HtpX"	"Zn-dependent protease with chaperone function"	"Posttranslational modification, protein turnover, chaperones"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces albireticuli"
"gene_id_1760894"	"DL_5_2"	638.699525540656	"5"	"DL"	"2"	"DNMT1, dcm"	"COG0270"	"Dcm"	"Site-specific DNA methylase"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_4149306"	"DL_5_2"	638.699525540656	"5"	"DL"	"2"	"mreC"	"COG1792"	"MreC"	"Cell shape-determining protein"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces albus"
"gene_id_4284843"	"DL_5_2"	638.699525540656	"5"	"DL"	"2"	"COG4928"	"COG4928"	"COG4928"	"Predicted P-loop ATPase"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_4431943"	"DL_5_2"	638.699525540656	"5"	"DL"	"2"	"pdhR"	"COG2186"	"FadR"	"Transcriptional regulators"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces hygroscopicus"
"gene_id_4444029"	"DL_5_2"	638.699525540656	"5"	"DL"	"2"	"SpoIIAA"	"COG1366"	"SpoIIAA"	"Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor)"	"Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4700349"	"DL_5_2"	638.699525540656	"5"	"DL"	"2"	"gmhA, lpcA"	"COG0279"	"GmhA"	"Phosphoheptose isomerase"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces rubrolavendulae"
"gene_id_8835402"	"DL_5_2"	638.699525540656	"5"	"DL"	"2"	"actIII, oxyJ, snoaD, aknA"	"COG1028"	"FabG"	"Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)"	"Secondary metabolites biosynthesis, transport, and catabolism / General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_11532629"	"IR_50_4"	634.571771838031	"50"	"IR"	"4"	"STX1B_2_3"	"COG5074"	"COG5074"	"t-SNARE complex subunit, syntaxin"	"Intracellular trafficking and secretion"	"Eukaryota"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Phaffomycetaceae"	"Wickerhamomyces"	"Wickerhamomyces ciferrii"
"gene_id_11171295"	"IR_5_2"	630.324585912776	"5"	"IR"	"2"	"dapA"	"COG0329"	"DapA"	"Dihydrodipicolinate synthase/N-acetylneuraminate lyase"	"Amino acid transport and metabolism / Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_11041130"	"DL_50_5"	627.600508890171	"50"	"DL"	"5"	"cydB"	"COG1294"	"AppB"	"Cytochrome bd-type quinol oxidase, subunit 2"	"Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_12636874"	"DL_50_5"	627.600508890171	"50"	"DL"	"5"	"COG5412"	"COG5412"	"COG5412"	"Phage-related protein"	"Function unknown"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Kineosporiaceae"	"Kineococcus"	"Kineococcus radiotolerans"
"gene_id_12790816"	"DL_50_5"	627.600508890171	"50"	"DL"	"5"	"K06994"	"COG2409"	"COG2409"	"Predicted drug exporters of the RND superfamily"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_1760970"	"DL_50_5"	627.600508890171	"50"	"DL"	"5"	"COG2856"	"COG2856"	"COG2856"	"Predicted Zn peptidase"	"Amino acid transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1761018"	"DL_50_5"	627.600508890171	"50"	"DL"	"5"	"ftsK, spoIIIE"	"COG1674"	"FtsK"	"DNA segregation ATPase FtsK/SpoIIIE and related proteins"	"Cell division and chromosome partitioning"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_192663"	"DL_50_5"	627.600508890171	"50"	"DL"	"5"	"dnaE2"	"COG0587"	"DnaE"	"DNA polymerase III, alpha subunit"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Actinoplanes"	"Actinoplanes missouriensis"
"gene_id_4149306"	"DL_50_5"	627.600508890171	"50"	"DL"	"5"	"mreC"	"COG1792"	"MreC"	"Cell shape-determining protein"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces albus"
"gene_id_4263771"	"DL_50_5"	627.600508890171	"50"	"DL"	"5"	"COG4644"	"COG4644"	"COG4644"	"Transposase and inactivated derivatives, TnpA family"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces pactum"
"gene_id_4354803"	"DL_50_5"	627.600508890171	"50"	"DL"	"5"	"COG3953"	"COG3953"	"COG3953"	"SLT domain proteins"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces autolyticus"
"gene_id_4431943"	"DL_50_5"	627.600508890171	"50"	"DL"	"5"	"pdhR"	"COG2186"	"FadR"	"Transcriptional regulators"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces hygroscopicus"
"gene_id_4880942"	"DL_50_5"	627.600508890171	"50"	"DL"	"5"	"pksL"	"COG1028"	"FabG"	"Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)"	"Secondary metabolites biosynthesis, transport, and catabolism / General function prediction only"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"	"Burkholderia gladioli"
"gene_id_5862604"	"DL_50_5"	627.600508890171	"50"	"DL"	"5"	"COG0517"	"COG0517"	"COG0517"	"FOG: CBS domain"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lincolnensis"
"gene_id_8752052"	"DL_50_5"	627.600508890171	"50"	"DL"	"5"	"rpiB"	"COG0698"	"RpiB"	"Ribose 5-phosphate isomerase RpiB"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces parvulus"
"gene_id_9708141"	"DL_50_5"	627.600508890171	"50"	"DL"	"5"	"map"	"COG0024"	"Map"	"Methionine aminopeptidase"	"Translation, ribosomal structure and biogenesis"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Amycolatopsis"	"Amycolatopsis methanolica"
"gene_id_11676784"	"IR_50_2"	627.065687837153	"50"	"IR"	"2"	"NagC"	"COG1940"	"NagC"	"Transcriptional regulator/sugar kinase"	"Transcription / Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Kitasatospora"	"Kitasatospora setae"
"gene_id_11678060"	"IR_50_2"	627.065687837153	"50"	"IR"	"2"	"K06904"	"COG3740"	"COG3740"	"Phage head maturation protease"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces cattleya"
"gene_id_11728863"	"IR_50_2"	627.065687837153	"50"	"IR"	"2"	"VirB4"	"COG3451"	"VirB4"	"Type IV secretory pathway, VirB4 components"	"Intracellular trafficking and secretion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_12652412"	"IR_50_2"	627.065687837153	"50"	"IR"	"2"	"XerD"	"COG4974"	"XerD"	"Site-specific recombinase XerD"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardiaceae"	"Nocardia"	"Nocardia farcinica"
"gene_id_3882781"	"IR_50_2"	627.065687837153	"50"	"IR"	"2"	"AraJ"	"COG2814"	"AraJ"	"Arabinose efflux permease"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Actinoplanes"	"Actinoplanes missouriensis"
"gene_id_4354788"	"IR_50_2"	627.065687837153	"50"	"IR"	"2"	"COG4626"	"COG4626"	"COG4626"	"Phage terminase-like protein, large subunit"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces autolyticus"
"gene_id_7297210"	"IR_50_2"	627.065687837153	"50"	"IR"	"2"	"adhP"	"COG1064"	"AdhP"	"Zn-dependent alcohol dehydrogenases"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_8835310"	"IR_50_2"	627.065687837153	"50"	"IR"	"2"	"CaiB"	"COG1804"	"CaiB"	"Predicted acyl-CoA transferases/carnitine dehydratase"	"Energy production and conversion"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"	"Burkholderia cenocepacia"
"gene_id_9051922"	"IR_50_2"	627.065687837153	"50"	"IR"	"2"	"COG4695"	"COG4695"	"COG4695"	"Phage-related protein"	"Function unknown"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces cattleya"
"gene_id_11676784"	"DL_5_3"	626.348201513207	"5"	"DL"	"3"	"NagC"	"COG1940"	"NagC"	"Transcriptional regulator/sugar kinase"	"Transcription / Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Kitasatospora"	"Kitasatospora setae"
"gene_id_2438666"	"DL_5_3"	626.348201513207	"5"	"DL"	"3"	"AtoD"	"COG1788"	"AtoD"	"Acyl CoA:acetate/3-ketoacid CoA transferase, alpha subunit"	"Lipid metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_5862604"	"DL_5_3"	626.348201513207	"5"	"DL"	"3"	"COG0517"	"COG0517"	"COG0517"	"FOG: CBS domain"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lincolnensis"
"gene_id_8752052"	"DL_5_3"	626.348201513207	"5"	"DL"	"3"	"rpiB"	"COG0698"	"RpiB"	"Ribose 5-phosphate isomerase RpiB"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces parvulus"
"gene_id_10291635"	"IR_50_1"	626.195920526398	"50"	"IR"	"1"	"srtA"	"COG3764"	"SrtA"	"Sortase (surface protein transpeptidase)"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_12031028"	"IR_50_1"	626.195920526398	"50"	"IR"	"1"	"LasB"	"COG3227"	"LasB"	"Zinc metalloprotease (elastase)"	"Amino acid transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Actinoplanes"	"Actinoplanes sp. SE50/110"
"gene_id_12636874"	"IR_50_1"	626.195920526398	"50"	"IR"	"1"	"COG5412"	"COG5412"	"COG5412"	"Phage-related protein"	"Function unknown"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Kineosporiaceae"	"Kineococcus"	"Kineococcus radiotolerans"
"gene_id_1874188"	"IR_50_1"	626.195920526398	"50"	"IR"	"1"	"ruvA"	"COG0632"	"RuvA"	"Holliday junction resolvasome, DNA-binding subunit"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_1891778"	"IR_50_1"	626.195920526398	"50"	"IR"	"1"	"Ttg2C"	"COG1463"	"Ttg2C"	"ABC-type transport system involved in resistance to organic solvents, periplasmic component"	"Secondary metabolites biosynthesis, transport, and catabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_307710"	"IR_50_1"	626.195920526398	"50"	"IR"	"1"	"COG3464"	"COG3464"	"COG3464"	"Transposase and inactivated derivatives"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces cattleya"
"gene_id_3547277"	"IR_50_1"	626.195920526398	"50"	"IR"	"1"	"gshA, ybdK"	"COG2170"	"COG2170"	"Uncharacterized conserved protein"	"Function unknown"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_7441442"	"IR_50_1"	626.195920526398	"50"	"IR"	"1"	"UbiH"	"COG0654"	"UbiH"	"2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases"	"Coenzyme metabolism / Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Geodermatophilaceae"	"Geodermatophilus"	"Geodermatophilus obscurus"
"gene_id_9252031"	"IR_50_1"	626.195920526398	"50"	"IR"	"1"	"RfaG"	"COG0438"	"RfaG"	"Glycosyltransferase"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces cyaneogriseus"
"gene_id_9708141"	"IR_50_1"	626.195920526398	"50"	"IR"	"1"	"map"	"COG0024"	"Map"	"Methionine aminopeptidase"	"Translation, ribosomal structure and biogenesis"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Amycolatopsis"	"Amycolatopsis methanolica"
